#decoy score
complex.5362.pdb 986.9813
complex.5363.pdb 986.9775
complex.5364.pdb 986.9682
complex.5365.pdb 986.9537
complex.5366.pdb 986.8950
complex.5367.pdb 986.8858
complex.5368.pdb 986.8646
complex.5369.pdb 986.8599
complex.5370.pdb 986.8369
complex.5371.pdb 986.8320
complex.5372.pdb 986.8270
complex.5373.pdb 986.8146
complex.5374.pdb 986.8029
complex.5375.pdb 986.7388
complex.5376.pdb 986.6964
complex.5377.pdb 986.6839
complex.5378.pdb 986.6201
complex.5379.pdb 986.6166
complex.5380.pdb 986.5972
complex.5381.pdb 986.5582
complex.5382.pdb 986.5576
complex.5383.pdb 986.5555
complex.5384.pdb 986.5373
complex.5385.pdb 986.5226
complex.5386.pdb 986.5101
complex.5387.pdb 986.4907
complex.5388.pdb 986.4706
complex.5389.pdb 986.4399
complex.5390.pdb 986.3763
complex.5391.pdb 986.3603
complex.5392.pdb 986.3397
complex.5393.pdb 986.3220
complex.5394.pdb 986.3171
complex.5395.pdb 986.3125
complex.5396.pdb 986.2571
complex.5397.pdb 986.2437
complex.5398.pdb 986.2214
complex.5399.pdb 986.2010
complex.5400.pdb 986.1708
complex.5401.pdb 986.1698
complex.5402.pdb 986.1466
complex.5403.pdb 986.1313
complex.5404.pdb 986.1204
complex.5405.pdb 986.0965
complex.5406.pdb 986.0769
complex.5407.pdb 986.0535
complex.5408.pdb 986.0489
complex.5409.pdb 986.0133
complex.5410.pdb 985.9763
complex.5411.pdb 985.9720
complex.5412.pdb 985.9518
complex.5413.pdb 985.9403
complex.5414.pdb 985.9056
complex.5415.pdb 985.8831
complex.5416.pdb 985.8765
complex.5417.pdb 985.8651
complex.5418.pdb 985.8337
complex.5419.pdb 985.8115
complex.5420.pdb 985.8073
complex.5421.pdb 985.7653
complex.5422.pdb 985.7441
complex.5423.pdb 985.6788
complex.5424.pdb 985.6653
complex.5425.pdb 985.6386
complex.5426.pdb 985.6351
complex.5427.pdb 985.6335
complex.5428.pdb 985.6323
complex.5429.pdb 985.6234
complex.5430.pdb 985.5632
complex.5431.pdb 985.5378
complex.5432.pdb 985.5204
complex.5433.pdb 985.5036
complex.5434.pdb 985.4280
complex.5435.pdb 985.4229
complex.5436.pdb 985.3892
complex.5437.pdb 985.3840
complex.5438.pdb 985.3816
complex.5439.pdb 985.3631
complex.5440.pdb 985.3309
complex.5441.pdb 985.2730
complex.5442.pdb 985.2669
complex.5443.pdb 985.2352
complex.5444.pdb 985.2314
complex.5445.pdb 985.1929
complex.5446.pdb 985.1500
complex.5447.pdb 985.1382
complex.5448.pdb 985.1157
complex.5449.pdb 985.0412
complex.5450.pdb 984.9783
complex.5451.pdb 984.9760
complex.5452.pdb 984.9758
complex.5453.pdb 984.9632
complex.5454.pdb 984.9606
complex.5455.pdb 984.9524
complex.5456.pdb 984.9484
complex.5457.pdb 984.9399
complex.5458.pdb 984.9332
complex.5459.pdb 984.9285
complex.5460.pdb 984.9204
complex.5461.pdb 984.8804
complex.5462.pdb 984.8377
complex.5463.pdb 984.7468
complex.5464.pdb 984.7373
complex.5465.pdb 984.7355
complex.5466.pdb 984.7325
complex.5467.pdb 984.6942
complex.5468.pdb 984.6940
complex.5469.pdb 984.6814
complex.5470.pdb 984.6385
complex.5471.pdb 984.6375
complex.5472.pdb 984.6293
complex.5473.pdb 984.6038
complex.5474.pdb 984.5587
complex.5475.pdb 984.5229
complex.5476.pdb 984.4825
complex.5477.pdb 984.4273
complex.5478.pdb 984.4214
complex.5479.pdb 984.3576
complex.5480.pdb 984.3458
complex.5481.pdb 984.3434
complex.5482.pdb 984.3299
complex.5483.pdb 984.3068
complex.5484.pdb 984.3038
complex.5485.pdb 984.2356
complex.5486.pdb 984.2238
complex.5487.pdb 984.1938
complex.5488.pdb 984.1714
complex.5489.pdb 984.1486
complex.5490.pdb 984.0572
complex.5491.pdb 984.0364
complex.5492.pdb 984.0255
complex.5493.pdb 984.0018
complex.5494.pdb 983.9770
complex.5495.pdb 983.9728
complex.5496.pdb 983.9658
complex.5497.pdb 983.9572
complex.5498.pdb 983.9542
complex.5499.pdb 983.9415
complex.5500.pdb 983.9224
complex.5501.pdb 983.8584
complex.5502.pdb 983.8543
complex.5503.pdb 983.8488
complex.5504.pdb 983.8283
complex.5505.pdb 983.8273
complex.5506.pdb 983.7959
complex.5507.pdb 983.7834
complex.5508.pdb 983.7823
complex.5509.pdb 983.7755
complex.5510.pdb 983.7689
complex.5511.pdb 983.7272
complex.5512.pdb 983.7256
complex.5513.pdb 983.6434
complex.5514.pdb 983.6374
complex.5515.pdb 983.6342
complex.5516.pdb 983.5718
complex.5517.pdb 983.5472
complex.5518.pdb 983.5045
complex.5519.pdb 983.4991
complex.5520.pdb 983.4941
complex.5521.pdb 983.3773
complex.5522.pdb 983.3773
complex.5523.pdb 983.3763
complex.5524.pdb 983.3438
complex.5525.pdb 983.3425
complex.5526.pdb 983.3425
complex.5527.pdb 983.3170
complex.5528.pdb 983.3009
complex.5529.pdb 983.2667
complex.5530.pdb 983.2210
complex.5531.pdb 983.1956
complex.5532.pdb 983.1792
complex.5533.pdb 983.1357
complex.5534.pdb 983.1343
complex.5535.pdb 983.1135
complex.5536.pdb 983.0493
complex.5537.pdb 983.0081
complex.5538.pdb 982.9680
complex.5539.pdb 982.9604
complex.5540.pdb 982.9384
complex.5541.pdb 982.9007
complex.5542.pdb 982.8765
complex.5543.pdb 982.8655
complex.5544.pdb 982.8272
complex.5545.pdb 982.7983
complex.5546.pdb 982.7585
complex.5547.pdb 982.7551
complex.5548.pdb 982.7484
complex.5549.pdb 982.7408
complex.5550.pdb 982.7090
complex.5551.pdb 982.7075
complex.5552.pdb 982.7066
complex.5553.pdb 982.7061
complex.5554.pdb 982.6904
complex.5555.pdb 982.6837
complex.5556.pdb 982.6789
complex.5557.pdb 982.6506
complex.5558.pdb 982.6246
complex.5559.pdb 982.6040
complex.5560.pdb 982.5625
complex.5561.pdb 982.5554
complex.5562.pdb 982.4727
complex.5563.pdb 982.4542
complex.5564.pdb 982.3868
complex.5565.pdb 982.3858
complex.5566.pdb 982.3788
complex.5567.pdb 982.3428
complex.5568.pdb 982.3213
complex.5569.pdb 982.3060
complex.5570.pdb 982.2982
complex.5571.pdb 982.2939
complex.5572.pdb 982.2435
complex.5573.pdb 982.2137
complex.5574.pdb 982.2081
complex.5575.pdb 982.1991
complex.5576.pdb 982.1991
complex.5577.pdb 982.1599
complex.5578.pdb 982.1365
complex.5579.pdb 982.1094
complex.5580.pdb 982.0983
complex.5581.pdb 982.0812
complex.5582.pdb 981.9961
complex.5583.pdb 981.9868
complex.5584.pdb 981.8668
complex.5585.pdb 981.8506
complex.5586.pdb 981.8282
complex.5587.pdb 981.7791
complex.5588.pdb 981.7244
complex.5589.pdb 981.6658
complex.5590.pdb 981.6552
complex.5591.pdb 981.6514
complex.5592.pdb 981.6213
complex.5593.pdb 981.5961
complex.5594.pdb 981.5803
complex.5595.pdb 981.5667
complex.5596.pdb 981.5615
complex.5597.pdb 981.4705
complex.5598.pdb 981.4434
complex.5599.pdb 981.4099
complex.5600.pdb 981.3439
complex.5601.pdb 981.2819
complex.5602.pdb 981.2408
complex.5603.pdb 981.2227
complex.5604.pdb 981.1689
complex.5605.pdb 981.1613
complex.5606.pdb 981.1095
complex.5607.pdb 981.1057
complex.5608.pdb 981.0999
complex.5609.pdb 981.0998
complex.5610.pdb 981.0756
complex.5611.pdb 981.0435
complex.5612.pdb 981.0139
complex.5613.pdb 980.9786
complex.5614.pdb 980.9739
complex.5615.pdb 980.9144
complex.5616.pdb 980.8723
complex.5617.pdb 980.8530
complex.5618.pdb 980.8483
complex.5619.pdb 980.8392
complex.5620.pdb 980.8193
complex.5621.pdb 980.7825
complex.5622.pdb 980.7665
complex.5623.pdb 980.7442
complex.5624.pdb 980.7370
complex.5625.pdb 980.6649
complex.5626.pdb 980.6604
complex.5627.pdb 980.6389
complex.5628.pdb 980.6367
complex.5629.pdb 980.6229
complex.5630.pdb 980.5855
complex.5631.pdb 980.5521
complex.5632.pdb 980.5278
complex.5633.pdb 980.5237
complex.5634.pdb 980.5178
complex.5635.pdb 980.5019
complex.5636.pdb 980.4954
complex.5637.pdb 980.4926
complex.5638.pdb 980.4566
complex.5639.pdb 980.4124
complex.5640.pdb 980.3737
complex.5641.pdb 980.3483
complex.5642.pdb 980.3455
complex.5643.pdb 980.2917
complex.5644.pdb 980.2863
complex.5645.pdb 980.2856
complex.5646.pdb 980.2360
complex.5647.pdb 980.1684
complex.5648.pdb 980.1652
complex.5649.pdb 980.1577
complex.5650.pdb 980.1315
complex.5651.pdb 980.1305
complex.5652.pdb 980.1135
complex.5653.pdb 980.1122
complex.5654.pdb 980.0978
complex.5655.pdb 980.0827
complex.5656.pdb 980.0666
complex.5657.pdb 980.0334
complex.5658.pdb 980.0237
complex.5659.pdb 979.9274
complex.5660.pdb 979.9249
complex.5661.pdb 979.9076
complex.5662.pdb 979.8976
complex.5663.pdb 979.8174
complex.5664.pdb 979.7993
complex.5665.pdb 979.7794
complex.5666.pdb 979.7704
complex.5667.pdb 979.7473
complex.5668.pdb 979.7314
complex.5669.pdb 979.6713
complex.5670.pdb 979.6643
complex.5671.pdb 979.6558
complex.5672.pdb 979.5997
complex.5673.pdb 979.5956
complex.5674.pdb 979.5831
complex.5675.pdb 979.5768
complex.5676.pdb 979.5630
complex.5677.pdb 979.5254
complex.5678.pdb 979.4955
complex.5679.pdb 979.4444
complex.5680.pdb 979.4319
complex.5681.pdb 979.4241
complex.5682.pdb 979.3928
complex.5683.pdb 979.3601
complex.5684.pdb 979.3527
complex.5685.pdb 979.3519
complex.5686.pdb 979.2963
complex.5687.pdb 979.2950
complex.5688.pdb 979.2797
complex.5689.pdb 979.2502
complex.5690.pdb 979.2045
complex.5691.pdb 979.1973
complex.5692.pdb 979.1788
complex.5693.pdb 979.1453
complex.5694.pdb 979.1096
complex.5695.pdb 979.0862
complex.5696.pdb 979.0806
complex.5697.pdb 979.0211
complex.5698.pdb 979.0077
complex.5699.pdb 978.9865
complex.5700.pdb 978.9687
complex.5701.pdb 978.9586
complex.5702.pdb 978.9235
complex.5703.pdb 978.9213
complex.5704.pdb 978.8923
complex.5705.pdb 978.8893
complex.5706.pdb 978.8749
complex.5707.pdb 978.8270
complex.5708.pdb 978.8131
complex.5709.pdb 978.7341
complex.5710.pdb 978.7336
complex.5711.pdb 978.7332
complex.5712.pdb 978.7318
complex.5713.pdb 978.7292
complex.5714.pdb 978.7231
complex.5715.pdb 978.7186
complex.5716.pdb 978.7147
complex.5717.pdb 978.6888
complex.5718.pdb 978.6830
complex.5719.pdb 978.5908
complex.5720.pdb 978.5168
complex.5721.pdb 978.5047
complex.5722.pdb 978.4925
complex.5723.pdb 978.4740
complex.5724.pdb 978.4189
complex.5725.pdb 978.4144
complex.5726.pdb 978.3833
complex.5727.pdb 978.3765
complex.5728.pdb 978.3473
complex.5729.pdb 978.3314
complex.5730.pdb 978.3267
complex.5731.pdb 978.3163
complex.5732.pdb 978.2990
complex.5733.pdb 978.2926
complex.5734.pdb 978.2728
complex.5735.pdb 978.2727
complex.5736.pdb 978.2510
complex.5737.pdb 978.2178
complex.5738.pdb 978.2044
complex.5739.pdb 978.1584
complex.5740.pdb 978.1577
complex.5741.pdb 978.1331
complex.5742.pdb 978.1014
complex.5743.pdb 978.0406
complex.5744.pdb 978.0150
complex.5745.pdb 977.9822
complex.5746.pdb 977.9641
complex.5747.pdb 977.9604
complex.5748.pdb 977.9435
complex.5749.pdb 977.8932
complex.5750.pdb 977.8906
complex.5751.pdb 977.8802
complex.5752.pdb 977.8619
complex.5753.pdb 977.8577
complex.5754.pdb 977.8568
complex.5755.pdb 977.8381
complex.5756.pdb 977.8356
complex.5757.pdb 977.8336
complex.5758.pdb 977.7975
complex.5759.pdb 977.7921
complex.5760.pdb 977.7571
complex.5761.pdb 977.7465
complex.5762.pdb 977.7355
complex.5763.pdb 977.7233
complex.5764.pdb 977.7179
complex.5765.pdb 977.7167
complex.5766.pdb 977.7045
complex.5767.pdb 977.6739
complex.5768.pdb 977.6538
complex.5769.pdb 977.6321
complex.5770.pdb 977.6269
complex.5771.pdb 977.6255
complex.5772.pdb 977.5825
complex.5773.pdb 977.5798
complex.5774.pdb 977.5295
complex.5775.pdb 977.5219
complex.5776.pdb 977.4950
complex.5777.pdb 977.4935
complex.5778.pdb 977.4756
complex.5779.pdb 977.4676
complex.5780.pdb 977.4631
complex.5781.pdb 977.4473
complex.5782.pdb 977.4324
complex.5783.pdb 977.4304
complex.5784.pdb 977.4247
complex.5785.pdb 977.4098
complex.5786.pdb 977.4011
complex.5787.pdb 977.4000
complex.5788.pdb 977.3289
complex.5789.pdb 977.3235
complex.5790.pdb 977.3141
complex.5791.pdb 977.2405
complex.5792.pdb 977.2334
complex.5793.pdb 977.2207
complex.5794.pdb 977.1975
complex.5795.pdb 977.1384
complex.5796.pdb 977.0981
complex.5797.pdb 977.0745
complex.5798.pdb 977.0705
complex.5799.pdb 977.0671
complex.5800.pdb 977.0638
complex.5801.pdb 977.0251
complex.5802.pdb 976.9659
complex.5803.pdb 976.8837
complex.5804.pdb 976.8758
complex.5805.pdb 976.8480
complex.5806.pdb 976.8471
complex.5807.pdb 976.8234
complex.5808.pdb 976.8161
complex.5809.pdb 976.8113
complex.5810.pdb 976.7861
complex.5811.pdb 976.7775
complex.5812.pdb 976.7083
complex.5813.pdb 976.6790
complex.5814.pdb 976.6648
complex.5815.pdb 976.6491
complex.5816.pdb 976.6279
complex.5817.pdb 976.6262
complex.5818.pdb 976.4764
complex.5819.pdb 976.4588
complex.5820.pdb 976.4409
complex.5821.pdb 976.4390
complex.5822.pdb 976.3693
complex.5823.pdb 976.3345
complex.5824.pdb 976.2952
complex.5825.pdb 976.1893
complex.5826.pdb 976.1807
complex.5827.pdb 976.1631
complex.5828.pdb 976.1611
complex.5829.pdb 976.1445
complex.5830.pdb 976.1402
complex.5831.pdb 976.0867
complex.5832.pdb 976.0844
complex.5833.pdb 976.0840
complex.5834.pdb 976.0749
complex.5835.pdb 976.0490
complex.5836.pdb 976.0437
complex.5837.pdb 975.9983
complex.5838.pdb 975.9940
complex.5839.pdb 975.9902
complex.5840.pdb 975.9813
complex.5841.pdb 975.9760
complex.5842.pdb 975.9717
complex.5843.pdb 975.9492
complex.5844.pdb 975.9427
complex.5845.pdb 975.9343
complex.5846.pdb 975.9204
complex.5847.pdb 975.8998
complex.5848.pdb 975.8666
complex.5849.pdb 975.8586
complex.5850.pdb 975.8419
complex.5851.pdb 975.8005
complex.5852.pdb 975.7977
complex.5853.pdb 975.7729
complex.5854.pdb 975.7145
complex.5855.pdb 975.7056
complex.5856.pdb 975.6443
complex.5857.pdb 975.5867
complex.5858.pdb 975.5214
complex.5859.pdb 975.5201
complex.5860.pdb 975.5047
complex.5861.pdb 975.5012
complex.5862.pdb 975.4585
complex.5863.pdb 975.4478
complex.5864.pdb 975.4366
complex.5865.pdb 975.4048
complex.5866.pdb 975.3795
complex.5867.pdb 975.3762
complex.5868.pdb 975.3544
complex.5869.pdb 975.3250
complex.5870.pdb 975.3196
complex.5871.pdb 975.3166
complex.5872.pdb 975.2703
complex.5873.pdb 975.2332
complex.5874.pdb 975.1746
complex.5875.pdb 975.1710
complex.5876.pdb 975.1273
complex.5877.pdb 975.1196
complex.5878.pdb 975.0984
complex.5879.pdb 975.0873
complex.5880.pdb 975.0583
complex.5881.pdb 975.0126
complex.5882.pdb 975.0019
complex.5883.pdb 974.9796
complex.5884.pdb 974.9694
complex.5885.pdb 974.9639
complex.5886.pdb 974.9620
complex.5887.pdb 974.9397
complex.5888.pdb 974.9017
complex.5889.pdb 974.8990
complex.5890.pdb 974.8788
complex.5891.pdb 974.8719
complex.5892.pdb 974.8387
complex.5893.pdb 974.7833
complex.5894.pdb 974.7746
complex.5895.pdb 974.6567
complex.5896.pdb 974.6162
complex.5897.pdb 974.6099
complex.5898.pdb 974.6010
complex.5899.pdb 974.5853
complex.5900.pdb 974.5510
complex.5901.pdb 974.5058
complex.5902.pdb 974.4949
complex.5903.pdb 974.4589
complex.5904.pdb 974.4519
complex.5905.pdb 974.4415
complex.5906.pdb 974.4176
complex.5907.pdb 974.3815
complex.5908.pdb 974.3570
complex.5909.pdb 974.2905
complex.5910.pdb 974.2851
complex.5911.pdb 974.2818
complex.5912.pdb 974.2801
complex.5913.pdb 974.2305
complex.5914.pdb 974.1793
complex.5915.pdb 974.1733
complex.5916.pdb 974.1526
complex.5917.pdb 974.1514
complex.5918.pdb 974.1431
complex.5919.pdb 974.1022
complex.5920.pdb 974.0968
complex.5921.pdb 974.0905
complex.5922.pdb 974.0893
complex.5923.pdb 974.0656
complex.5924.pdb 974.0238
complex.5925.pdb 973.9704
complex.5926.pdb 973.9523
complex.5927.pdb 973.9341
complex.5928.pdb 973.9144
complex.5929.pdb 973.8990
complex.5930.pdb 973.8757
complex.5931.pdb 973.8510
complex.5932.pdb 973.8416
complex.5933.pdb 973.8179
complex.5934.pdb 973.8129
complex.5935.pdb 973.8038
complex.5936.pdb 973.7567
complex.5937.pdb 973.7244
complex.5938.pdb 973.7058
complex.5939.pdb 973.6812
complex.5940.pdb 973.6716
complex.5941.pdb 973.6432
complex.5942.pdb 973.6281
complex.5943.pdb 973.6238
complex.5944.pdb 973.6050
complex.5945.pdb 973.5981
complex.5946.pdb 973.5554
complex.5947.pdb 973.5421
complex.5948.pdb 973.5376
complex.5949.pdb 973.5365
complex.5950.pdb 973.5351
complex.5951.pdb 973.5145
complex.5952.pdb 973.5139
complex.5953.pdb 973.4682
complex.5954.pdb 973.4504
complex.5955.pdb 973.4474
complex.5956.pdb 973.3896
complex.5957.pdb 973.3795
complex.5958.pdb 973.3735
complex.5959.pdb 973.3671
complex.5960.pdb 973.3578
complex.5961.pdb 973.3571
complex.5962.pdb 973.3358
complex.5963.pdb 973.3297
complex.5964.pdb 973.2780
complex.5965.pdb 973.2745
complex.5966.pdb 973.2516
complex.5967.pdb 973.1938
complex.5968.pdb 973.1493
complex.5969.pdb 973.0691
complex.5970.pdb 973.0390
complex.5971.pdb 973.0366
complex.5972.pdb 973.0281
complex.5973.pdb 973.0190
complex.5974.pdb 972.9766
complex.5975.pdb 972.9609
complex.5976.pdb 972.9271
complex.5977.pdb 972.9270
complex.5978.pdb 972.8747
complex.5979.pdb 972.8265
complex.5980.pdb 972.7901
complex.5981.pdb 972.7744
complex.5982.pdb 972.7629
complex.5983.pdb 972.7524
complex.5984.pdb 972.7310
complex.5985.pdb 972.7055
complex.5986.pdb 972.7034
complex.5987.pdb 972.6084
complex.5988.pdb 972.6021
complex.5989.pdb 972.5764
complex.5990.pdb 972.5459
complex.5991.pdb 972.4843
complex.5992.pdb 972.4656
complex.5993.pdb 972.4628
complex.5994.pdb 972.4541
complex.5995.pdb 972.4537
complex.5996.pdb 972.4022
complex.5997.pdb 972.3878
complex.5998.pdb 972.3374
complex.5999.pdb 972.3231
complex.6000.pdb 972.3129
complex.6001.pdb 972.2996
complex.6002.pdb 972.2893
complex.6003.pdb 972.2669
complex.6004.pdb 972.2591
complex.6005.pdb 972.2354
complex.6006.pdb 972.1803
complex.6007.pdb 972.1725
complex.6008.pdb 972.1610
complex.6009.pdb 972.1589
complex.6010.pdb 972.1584
complex.6011.pdb 972.1386
complex.6012.pdb 972.1002
complex.6013.pdb 972.0956
complex.6014.pdb 972.0949
complex.6015.pdb 972.0754
complex.6016.pdb 972.0519
complex.6017.pdb 971.9886
complex.6018.pdb 971.9846
complex.6019.pdb 971.9810
complex.6020.pdb 971.9514
complex.6021.pdb 971.9507
complex.6022.pdb 971.9329
complex.6023.pdb 971.9290
complex.6024.pdb 971.9084
complex.6025.pdb 971.9062
complex.6026.pdb 971.8834
complex.6027.pdb 971.8721
complex.6028.pdb 971.8311
complex.6029.pdb 971.8247
complex.6030.pdb 971.7246
complex.6031.pdb 971.7158
complex.6032.pdb 971.6930
complex.6033.pdb 971.6812
complex.6034.pdb 971.6730
complex.6035.pdb 971.6583
complex.6036.pdb 971.6389
complex.6037.pdb 971.6326
complex.6038.pdb 971.6151
complex.6039.pdb 971.6142
complex.6040.pdb 971.6132
complex.6041.pdb 971.6044
complex.6042.pdb 971.5965
complex.6043.pdb 971.5865
complex.6044.pdb 971.5677
complex.6045.pdb 971.5633
complex.6046.pdb 971.5500
complex.6047.pdb 971.5284
complex.6048.pdb 971.5126
complex.6049.pdb 971.4827
complex.6050.pdb 971.4641
complex.6051.pdb 971.4258
complex.6052.pdb 971.4145
complex.6053.pdb 971.3204
complex.6054.pdb 971.2993
complex.6055.pdb 971.2539
complex.6056.pdb 971.2172
complex.6057.pdb 971.1944
complex.6058.pdb 971.1653
complex.6059.pdb 971.1588
complex.6060.pdb 971.1579
complex.6061.pdb 971.1445
complex.6062.pdb 971.1174
complex.6063.pdb 971.0998
complex.6064.pdb 971.0636
complex.6065.pdb 971.0546
complex.6066.pdb 971.0489
complex.6067.pdb 971.0249
complex.6068.pdb 971.0233
complex.6069.pdb 971.0060
complex.6070.pdb 971.0001
complex.6071.pdb 970.9637
complex.6072.pdb 970.9334
complex.6073.pdb 970.9046
complex.6074.pdb 970.8912
complex.6075.pdb 970.8427
complex.6076.pdb 970.8245
complex.6077.pdb 970.8152
complex.6078.pdb 970.7979
complex.6079.pdb 970.7712
complex.6080.pdb 970.7291
complex.6081.pdb 970.7112
complex.6082.pdb 970.6527
complex.6083.pdb 970.6157
complex.6084.pdb 970.6039
complex.6085.pdb 970.5894
complex.6086.pdb 970.5787
complex.6087.pdb 970.5702
complex.6088.pdb 970.5581
complex.6089.pdb 970.5362
complex.6090.pdb 970.5333
complex.6091.pdb 970.5309
complex.6092.pdb 970.5191
complex.6093.pdb 970.5176
complex.6094.pdb 970.4427
complex.6095.pdb 970.4306
complex.6096.pdb 970.4200
complex.6097.pdb 970.4149
complex.6098.pdb 970.4096
complex.6099.pdb 970.4090
complex.6100.pdb 970.3863
complex.6101.pdb 970.3693
complex.6102.pdb 970.3549
complex.6103.pdb 970.3483
complex.6104.pdb 970.3356
complex.6105.pdb 970.3222
complex.6106.pdb 970.3093
complex.6107.pdb 970.3018
complex.6108.pdb 970.2878
complex.6109.pdb 970.2756
complex.6110.pdb 970.2639
complex.6111.pdb 970.2625
complex.6112.pdb 970.2480
complex.6113.pdb 970.2243
complex.6114.pdb 970.2138
complex.6115.pdb 970.1650
complex.6116.pdb 970.1250
complex.6117.pdb 970.1074
complex.6118.pdb 970.0941
complex.6119.pdb 970.0293
complex.6120.pdb 970.0150
complex.6121.pdb 969.9749
complex.6122.pdb 969.9564
complex.6123.pdb 969.9418
complex.6124.pdb 969.9386
complex.6125.pdb 969.9288
complex.6126.pdb 969.9203
complex.6127.pdb 969.8905
complex.6128.pdb 969.8705
complex.6129.pdb 969.8524
complex.6130.pdb 969.8248
complex.6131.pdb 969.8039
complex.6132.pdb 969.7933
complex.6133.pdb 969.7929
complex.6134.pdb 969.7806
complex.6135.pdb 969.7560
complex.6136.pdb 969.7332
complex.6137.pdb 969.7064
complex.6138.pdb 969.6543
complex.6139.pdb 969.6533
complex.6140.pdb 969.6401
complex.6141.pdb 969.6252
complex.6142.pdb 969.5991
complex.6143.pdb 969.5901
complex.6144.pdb 969.5802
complex.6145.pdb 969.5405
complex.6146.pdb 969.5127
complex.6147.pdb 969.5021
complex.6148.pdb 969.4666
complex.6149.pdb 969.4404
complex.6150.pdb 969.3836
complex.6151.pdb 969.3625
complex.6152.pdb 969.3543
complex.6153.pdb 969.3416
complex.6154.pdb 969.3126
complex.6155.pdb 969.2958
complex.6156.pdb 969.2907
complex.6157.pdb 969.2834
complex.6158.pdb 969.2439
complex.6159.pdb 969.2328
complex.6160.pdb 969.1920
complex.6161.pdb 969.1266
complex.6162.pdb 969.1131
complex.6163.pdb 969.1110
complex.6164.pdb 969.0745
complex.6165.pdb 969.0549
complex.6166.pdb 969.0438
complex.6167.pdb 969.0128
complex.6168.pdb 969.0080
complex.6169.pdb 968.9503
complex.6170.pdb 968.9400
